year,month,county,species,region,stocked_fish _stk,biomass_ton,released_smolt_stk,feed_given_ton,harvested_stk,harvested_ton,dead_fish_stk,draft_stk,escape_stk,other_stk,time,FCR_year,gained_weight
2014,01,5_Vestland,rainbow trout,3_South,16499.6,31041.3,0.0,4968.9,536.2,2213.2,118.0,6.2,0.0,10.0,2014-01,1.3419423545277058,
2014,02,5_Vestland,rainbow trout,3_South,17040.1,30940.0,1450.7,4430.6,762.6,3170.2,135.5,12.7,0.0,3.2,2014-02,1.3419423545277058,
2014,03,5_Vestland,rainbow trout,3_South,17399.5,28353.5,1698.0,3742.4,1310.4,5037.2,126.2,24.5,0.0,69.6,2014-03,1.3419423545277058,
2014,04,5_Vestland,rainbow trout,3_South,18038.8,27217.0,1781.2,4681.0,1173.8,4384.1,69.0,20.0,0.0,88.2,2014-04,1.3419423545277058,
2014,05,5_Vestland,rainbow trout,3_South,17547.2,28128.4,835.1,6641.1,827.6,3347.6,65.6,9.3,0.0,2.3,2014-05,1.3419423545277058,
2014,06,5_Vestland,rainbow trout,3_South,16914.0,30703.7,0.0,8981.7,1084.7,4460.4,109.2,6.7,0.0,30.3,2014-06,1.3419423545277058,
2014,07,5_Vestland,rainbow trout,3_South,16033.2,33150.0,399.7,9901.1,1141.8,4585.5,192.0,14.4,0.0,68.7,2014-07,1.3419423545277058,
2014,08,5_Vestland,rainbow trout,3_South,17247.0,34139.3,2433.7,8299.3,1134.7,4566.0,198.7,16.4,0.0,27.8,2014-08,1.3419423545277058,
2014,09,5_Vestland,rainbow trout,3_South,18421.7,32857.2,2856.0,7189.2,1545.5,6177.3,201.3,9.9,0.0,34.2,2014-09,1.3419423545277058,
2014,10,5_Vestland,rainbow trout,3_South,18949.7,30549.0,2685.1,6769.0,1762.4,8852.4,343.5,19.5,0.0,27.1,2014-10,1.3419423545277058,
2014,11,5_Vestland,rainbow trout,3_South,18840.8,30153.1,1521.9,6571.2,1402.6,4656.6,195.2,14.9,0.0,57.1,2014-11,1.3419423545277058,
2014,12,5_Vestland,rainbow trout,3_South,17739.9,30540.9,198.3,6345.8,900.8,3200.8,346.5,21.2,0.0,89.2,2014-12,1.3419423545277058,
2014,01,5_Vestland,salmon,3_South,81583.7,163000.9,0.0,24688.4,4111.3,22364.2,774.3,52.2,0.0,-1.6,2014-01,1.2141592552371936,21993.100000000006
2014,02,5_Vestland,salmon,3_South,77154.2,161594.9,0.0,20917.2,3626.5,16526.0,653.2,84.2,0.0,-30.9,2014-02,1.2141592552371936,15120.0
2014,03,5_Vestland,salmon,3_South,75811.5,151039.2,3873.9,18753.5,5001.4,24054.5,899.8,62.0,0.0,85.9,2014-03,1.2141592552371936,13498.800000000017
2014,04,5_Vestland,salmon,3_South,85912.3,145734.3,14095.9,22237.6,5034.5,24371.9,672.5,69.8,119.9,13.7,2014-04,1.2141592552371936,19066.99999999997
2014,05,5_Vestland,salmon,3_South,87940.0,142293.2,7455.5,25929.3,4604.2,22366.2,773.5,70.9,0.0,22.4,2014-05,1.2141592552371936,18925.100000000035
2014,06,5_Vestland,salmon,3_South,84646.7,139594.8,1930.3,30231.9,5231.2,25285.0,1055.3,73.6,0.0,-34.0,2014-06,1.2141592552371936,22586.599999999977
2014,07,5_Vestland,salmon,3_South,78441.2,137699.3,1419.5,36828.9,6698.0,30320.6,892.6,120.2,0.0,101.9,2014-07,1.2141592552371936,28425.100000000006
2014,08,5_Vestland,salmon,3_South,77713.4,143065.4,4930.5,37900.5,5393.2,23287.1,1129.3,105.4,0.0,257.0,2014-08,1.2141592552371936,28653.20000000001
2014,09,5_Vestland,salmon,3_South,83645.8,148217.2,13833.1,37164.7,5247.2,22293.0,2850.4,110.0,20.0,115.8,2014-09,1.2141592552371936,27444.800000000017
2014,10,5_Vestland,salmon,3_South,87371.3,151666.9,9929.1,34244.5,4433.9,19852.0,2477.8,197.1,0.0,206.8,2014-10,1.2141592552371936,23301.699999999983
2014,11,5_Vestland,salmon,3_South,85123.5,159314.8,2621.8,32868.6,3853.8,17058.8,947.4,195.8,0.0,60.6,2014-11,1.2141592552371936,24706.699999999983
2014,12,5_Vestland,salmon,3_South,79783.9,157230.5,494.2,28374.9,4921.5,21568.2,667.3,265.0,0.0,0.4,2014-12,1.2141592552371936,19483.900000000023
2014,01,6_Rogaland og Agder,rainbow trout,3_South,16.5,65.3,0.0,4.4,0.0,0.0,0.3,0.2,0.0,0.0,2014-01,inf,
2014,02,6_Rogaland og Agder,rainbow trout,3_South,15.9,58.3,0.0,4.5,0.0,0.0,0.5,0.1,0.0,0.0,2014-02,inf,
2014,03,6_Rogaland og Agder,rainbow trout,3_South,15.3,64.9,0.0,3.7,0.0,0.0,0.6,0.0,0.0,0.0,2014-03,inf,
2014,04,6_Rogaland og Agder,rainbow trout,3_South,15.2,67.4,0.0,4.6,0.0,0.0,0.1,0.0,0.0,0.0,2014-04,inf,
2014,05,6_Rogaland og Agder,rainbow trout,3_South,15.0,70.5,0.0,6.3,0.0,0.0,0.2,0.0,0.0,0.0,2014-05,inf,
2014,06,6_Rogaland og Agder,rainbow trout,3_South,32.0,82.9,0.0,8.0,0.0,0.0,0.3,0.1,0.0,0.0,2014-06,inf,
2014,07,6_Rogaland og Agder,rainbow trout,3_South,30.9,85.1,0.0,10.4,0.0,0.0,1.1,0.0,0.0,0.0,2014-07,inf,
2014,08,6_Rogaland og Agder,rainbow trout,3_South,30.5,91.4,0.0,11.4,0.0,0.0,0.3,0.0,0.0,0.0,2014-08,inf,
2014,09,6_Rogaland og Agder,rainbow trout,3_South,21.5,55.9,0.0,12.8,0.0,0.0,1.0,0.0,0.0,0.0,2014-09,inf,
2014,10,6_Rogaland og Agder,rainbow trout,3_South,21.3,60.3,0.0,7.6,0.0,0.0,0.2,0.0,0.0,0.0,2014-10,inf,
2014,11,6_Rogaland og Agder,rainbow trout,3_South,20.5,60.7,0.0,7.5,0.0,0.0,0.8,0.0,0.0,0.0,2014-11,inf,
2014,12,6_Rogaland og Agder,rainbow trout,3_South,20.1,65.0,0.0,7.1,0.0,0.0,0.4,0.0,0.0,0.0,2014-12,inf,
2014,01,6_Rogaland og Agder,salmon,3_South,30901.7,56544.3,0.0,8167.9,1547.5,7767.9,204.5,100.1,0.0,46.9,2014-01,1.472285245616989,5254.100000000006
2014,02,6_Rogaland og Agder,salmon,3_South,28060.8,52762.3,20.2,5596.7,1537.1,7500.5,155.3,86.3,0.0,18.2,2014-02,1.472285245616989,3718.5
2014,03,6_Rogaland og Agder,salmon,3_South,28926.7,49025.1,1432.7,5752.9,1624.8,8407.6,164.1,34.5,0.0,-15.3,2014-03,1.472285245616989,4670.399999999994
2014,04,6_Rogaland og Agder,salmon,3_South,29765.1,44204.4,3354.5,6667.3,1747.9,9028.3,194.1,43.1,0.0,-0.2,2014-04,1.472285245616989,4207.5999999999985
2014,05,6_Rogaland og Agder,salmon,3_South,27929.4,41706.5,1114.0,7693.0,1864.6,9362.5,450.2,31.3,0.0,59.6,2014-05,1.472285245616989,6864.5999999999985
2014,06,6_Rogaland og Agder,salmon,3_South,26951.0,39474.2,1372.7,8341.8,1818.4,9252.6,580.9,46.8,0.0,47.5,2014-06,1.472285245616989,7020.299999999996
2014,07,6_Rogaland og Agder,salmon,3_South,26324.7,42117.4,1187.0,9740.8,986.3,4412.4,748.4,35.5,0.0,-32.2,2014-07,1.472285245616989,7055.600000000006
2014,08,6_Rogaland og Agder,salmon,3_South,29576.0,49193.4,4372.1,11227.5,462.7,2267.7,597.2,1.7,0.0,-44.8,2014-08,1.472285245616989,9343.699999999997
2014,09,6_Rogaland og Agder,salmon,3_South,33736.3,58344.9,5221.4,14279.8,341.4,1633.6,487.9,1.6,0.0,-31.8,2014-09,1.472285245616989,10785.099999999999
2014,10,6_Rogaland og Agder,salmon,3_South,38337.5,65717.1,5692.8,14375.5,736.6,3516.7,472.7,43.4,0.0,-46.2,2014-10,1.472285245616989,10888.900000000001
2014,11,6_Rogaland og Agder,salmon,3_South,37230.7,70880.4,549.7,14883.7,1121.6,5287.9,369.0,43.1,0.0,-2.2,2014-11,1.472285245616989,10451.199999999983
2014,12,6_Rogaland og Agder,salmon,3_South,34606.8,71482.7,0.0,13106.4,1709.7,7583.1,253.2,116.5,0.0,64.1,2014-12,1.472285245616989,8185.400000000009
2014,01,unspecified,rainbow trout,unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01,,
2014,02,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-02,,
2014,03,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-03,,
2014,04,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04,,
2014,05,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05,,
2014,06,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06,,
2014,07,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07,,
2014,08,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08,,
2014,09,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09,,
2014,10,unspecified,rainbow trout,unspecified,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-10,,
2014,11,unspecified,rainbow trout,unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-11,,
2014,12,unspecified,rainbow trout,unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-12,,
2014,01,unspecified,salmon,unspecified,3.8,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2014-01,inf,
2014,02,unspecified,salmon,unspecified,2.3,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,2014-02,inf,
2014,03,unspecified,salmon,unspecified,1.9,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,2014-03,inf,
2014,04,unspecified,salmon,unspecified,1.5,0.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.5,2014-04,inf,
2014,05,unspecified,salmon,unspecified,1.4,0.2,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2014-05,inf,
2014,06,unspecified,salmon,unspecified,2.2,0.3,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,2014-06,inf,
2014,07,unspecified,salmon,unspecified,2.5,0.4,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,2014-07,inf,
2014,08,unspecified,salmon,unspecified,2.9,0.5,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,2014-08,inf,
2014,09,unspecified,salmon,unspecified,3.7,0.4,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,2014-09,inf,
2014,10,unspecified,salmon,unspecified,3.6,0.5,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,2014-10,inf,
2014,11,unspecified,salmon,unspecified,3.2,0.7,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,2014-11,inf,
2014,12,unspecified,salmon,unspecified,3.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2014-12,inf,
2014,08,3_Trøndelag,rainbow trout,2_Central,158.9,65.9,0.0,33.2,0.0,0.0,6.1,0.0,0.0,0.0,2014-08,inf,
2014,09,3_Trøndelag,rainbow trout,2_Central,157.7,131.5,0.0,65.8,0.0,0.0,1.2,0.0,0.0,0.0,2014-09,inf,
2014,10,3_Trøndelag,rainbow trout,2_Central,155.9,175.5,0.0,45.8,0.0,0.0,1.8,0.0,0.0,0.0,2014-10,inf,
2014,11,3_Trøndelag,rainbow trout,2_Central,154.5,216.4,0.0,44.2,0.0,0.0,1.4,0.0,0.0,0.0,2014-11,inf,
2014,12,3_Trøndelag,rainbow trout,2_Central,152.3,258.1,0.0,43.5,0.0,0.0,2.2,0.0,0.0,0.0,2014-12,inf,
2015,01,1_Troms og Finnmark,rainbow trout,1_North,817.9,1404.4,0.0,239.8,0.0,0.0,3.3,0.0,0.0,0.0,2015-01,0.9825222688351245,
2015,02,1_Troms og Finnmark,rainbow trout,1_North,815.5,1476.5,0.0,125.5,0.0,0.0,2.4,0.0,0.0,0.0,2015-02,0.9825222688351245,
2015,03,1_Troms og Finnmark,rainbow trout,1_North,812.7,1562.6,0.0,150.6,0.0,0.0,2.8,0.0,0.0,0.0,2015-03,0.9825222688351245,
2015,04,1_Troms og Finnmark,rainbow trout,1_North,810.3,1667.3,0.0,181.8,0.0,0.0,2.4,0.0,0.0,0.0,2015-04,0.9825222688351245,
2015,05,1_Troms og Finnmark,rainbow trout,1_North,808.2,1812.8,0.0,205.7,0.0,0.0,2.1,0.0,0.0,0.0,2015-05,0.9825222688351245,
2015,06,1_Troms og Finnmark,rainbow trout,1_North,805.9,2201.6,0.0,583.9,0.0,0.0,2.2,0.0,0.0,0.0,2015-06,0.9825222688351245,
2015,07,1_Troms og Finnmark,rainbow trout,1_North,803.7,2756.7,0.0,833.4,0.0,0.0,2.2,0.0,0.0,0.0,2015-07,0.9825222688351245,
2015,08,1_Troms og Finnmark,rainbow trout,1_North,687.6,2763.3,0.0,639.0,103.1,446.8,12.9,0.0,0.0,0.0,2015-08,0.9825222688351245,
2015,09,1_Troms og Finnmark,rainbow trout,1_North,532.5,2230.6,0.0,334.0,138.0,624.0,4.6,0.0,0.0,-12.5,2015-09,0.9825222688351245,
2015,10,1_Troms og Finnmark,rainbow trout,1_North,281.9,1217.0,0.0,274.1,230.6,1187.3,4.4,0.0,0.0,-15.5,2015-10,0.9825222688351245,
2015,11,1_Troms og Finnmark,rainbow trout,1_North,32.0,153.5,0.0,93.2,243.1,1120.3,0.3,0.0,0.0,-6.5,2015-11,0.9825222688351245,
2015,12,1_Troms og Finnmark,rainbow trout,1_North,0.0,0.0,0.0,0.0,23.0,101.8,0.0,0.0,0.0,-9.0,2015-12,0.9825222688351245,
2015,01,1_Troms og Finnmark,salmon,1_North,79875.0,152905.0,343.9,20105.7,3644.5,21616.4,606.2,13.2,0.0,3.9,2015-01,1.2699696284764592,7545.6999999999825
2015,02,1_Troms og Finnmark,salmon,1_North,73871.1,141924.0,368.9,14045.4,3121.5,17247.0,755.1,31.0,0.0,-65.4,2015-02,1.2699696284764592,6266.0
2015,03,1_Troms og Finnmark,salmon,1_North,68648.0,133251.1,0.0,14068.3,3365.8,16193.3,711.9,169.5,0.0,18.2,2015-03,1.2699696284764592,7520.399999999994
2015,04,1_Troms og Finnmark,salmon,1_North,70582.8,130064.2,3670.2,13757.7,3168.2,16424.7,474.6,10.6,0.0,-121.7,2015-04,1.2699696284764592,13237.799999999988
2015,05,1_Troms og Finnmark,salmon,1_North,80521.1,132064.4,14637.2,16688.0,2363.5,10714.3,767.1,11.5,0.0,-170.8,2015-05,1.2699696284764592,12714.499999999985
2015,06,1_Troms og Finnmark,salmon,1_North,89398.9,133037.0,13215.0,24641.6,3567.6,17972.3,588.9,9.4,0.0,-320.3,2015-06,1.2699696284764592,18944.899999999994
2015,07,1_Troms og Finnmark,salmon,1_North,91401.6,140962.8,6128.9,33398.0,3274.2,16201.2,468.8,16.9,0.0,-108.8,2015-07,1.2699696284764592,24127.0
2015,08,1_Troms og Finnmark,salmon,1_North,96344.0,159515.8,9453.8,42859.8,4970.4,20280.6,483.2,14.4,0.0,-109.5,2015-08,1.2699696284764592,38833.600000000006
2015,09,1_Troms og Finnmark,salmon,1_North,93519.7,165006.3,5815.8,40611.5,4367.3,21113.7,1314.2,13.2,0.0,1548.7,2015-09,1.2699696284764592,26604.20000000001
2015,10,1_Troms og Finnmark,salmon,1_North,95860.9,174174.8,8242.5,42366.7,4859.7,24563.5,608.3,9.7,0.0,-81.6,2015-10,1.2699696284764592,33732.0
2015,11,1_Troms og Finnmark,salmon,1_North,92362.5,173767.7,3607.4,33929.8,5197.3,26817.0,708.8,11.0,0.0,-336.0,2015-11,1.2699696284764592,26409.900000000023
2015,12,1_Troms og Finnmark,salmon,1_North,87664.2,166363.1,804.4,26689.9,5459.0,28526.0,712.5,11.4,0.0,5.7,2015-12,1.2699696284764592,21121.399999999994
2015,01,2_Nordland,rainbow trout,1_North,2109.3,3306.4,0.0,470.7,24.7,81.3,8.9,0.0,0.0,0.0,2015-01,1.0998014911604133,
2015,02,2_Nordland,rainbow trout,1_North,2662.9,5327.4,0.0,579.8,38.1,163.6,13.5,0.0,0.0,6.0,2015-02,1.0998014911604133,
2015,03,2_Nordland,rainbow trout,1_North,2359.2,4696.7,0.0,745.8,306.2,1199.9,12.6,0.0,0.0,15.4,2015-03,1.0998014911604133,
2015,04,2_Nordland,rainbow trout,1_North,2050.0,3747.2,0.0,405.7,289.9,1280.4,8.5,0.0,0.0,-11.1,2015-04,1.0998014911604133,
2015,05,2_Nordland,rainbow trout,1_North,2264.6,3624.3,333.2,637.6,108.3,469.7,4.4,0.0,0.0,-3.6,2015-05,1.0998014911604133,
2015,06,2_Nordland,rainbow trout,1_North,1942.3,2603.2,0.0,697.4,221.2,1016.4,4.2,0.0,0.0,8.8,2015-06,1.0998014911604133,
2015,07,2_Nordland,rainbow trout,1_North,1684.9,1970.3,0.0,675.9,232.9,1122.2,5.0,0.0,0.0,-20.7,2015-07,1.0998014911604133,
2015,08,2_Nordland,rainbow trout,1_North,1792.2,1932.3,218.4,659.2,104.6,518.7,7.3,0.0,0.0,1.0,2015-08,1.0998014911604133,
2015,09,2_Nordland,rainbow trout,1_North,1789.5,2301.6,0.0,569.7,85.3,337.1,2.8,0.0,0.0,6.0,2015-09,1.0998014911604133,
2015,10,2_Nordland,rainbow trout,1_North,1998.5,2425.7,300.0,779.1,0.0,0.0,3.5,0.0,0.0,0.0,2015-10,1.0998014911604133,
2015,11,2_Nordland,rainbow trout,1_North,2456.9,3079.2,463.6,818.8,0.0,0.0,7.8,0.0,0.0,0.0,2015-11,1.0998014911604133,
2015,12,2_Nordland,rainbow trout,1_North,2256.6,3201.4,0.0,746.4,129.3,423.0,8.0,0.0,0.0,63.1,2015-12,1.0998014911604133,
2015,01,2_Nordland,salmon,1_North,70456.1,132346.0,1399.6,20077.7,4343.3,20947.6,382.9,10.7,0.0,-78.8,2015-01,1.0965066681397726,19155.0
2015,02,2_Nordland,salmon,1_North,66137.4,131258.3,9.6,15478.6,2423.6,12661.1,398.8,39.6,0.0,6.5,2015-02,1.0965066681397726,11573.399999999994
2015,03,2_Nordland,salmon,1_North,62088.9,124791.2,0.0,15477.5,4054.7,19788.7,390.1,34.3,0.0,26.4,2015-03,1.0965066681397726,13321.600000000006
2015,04,2_Nordland,salmon,1_North,65982.1,117923.7,6808.4,12938.3,4163.4,21086.0,322.0,4.7,0.0,28.8,2015-04,1.0965066681397726,14218.500000000015
2015,05,2_Nordland,salmon,1_North,74497.4,105887.6,15331.8,15237.5,4221.4,20452.1,1638.8,12.3,0.0,39.7,2015-05,1.0965066681397726,8416.000000000015
2015,06,2_Nordland,salmon,1_North,76193.3,108673.3,4335.9,20228.9,2817.3,13795.5,1046.1,6.0,0.0,-55.3,2015-06,1.0965066681397726,16581.199999999997
2015,07,2_Nordland,salmon,1_North,76849.7,116843.0,5095.4,29049.6,3662.7,16147.2,765.1,24.3,0.0,-46.6,2015-07,1.0965066681397726,24316.90000000001
2015,08,2_Nordland,salmon,1_North,79228.1,127928.5,8260.3,37051.1,5351.1,20367.1,345.4,57.7,0.0,7.7,2015-08,1.0965066681397726,31452.600000000006
2015,09,2_Nordland,salmon,1_North,81286.5,129204.5,7883.8,35364.5,6076.9,30006.8,531.5,8.5,0.0,-40.1,2015-09,1.0965066681397726,31282.79999999999
2015,10,2_Nordland,salmon,1_North,81381.9,128109.0,6574.8,33985.7,5351.0,26213.8,372.4,5.5,18.3,-56.6,2015-10,1.0965066681397726,25118.29999999999
2015,11,2_Nordland,salmon,1_North,77088.2,125590.8,2136.1,28439.4,5344.7,25237.3,395.7,47.4,0.0,-47.4,2015-11,1.0965066681397726,22719.100000000006
2015,12,2_Nordland,salmon,1_North,72303.1,125580.6,735.3,21447.6,3179.6,15868.2,398.3,3.2,0.5,14.4,2015-12,1.0965066681397726,15858.000000000015
2015,01,3_Trøndelag,rainbow trout,2_Central,151.4,287.6,0.0,44.8,0.0,0.0,0.9,0.0,0.0,0.0,2015-01,1.0232496387283239,
2015,02,3_Trøndelag,rainbow trout,2_Central,150.7,321.6,0.0,36.8,0.0,0.0,0.7,0.0,0.0,0.0,2015-02,1.0232496387283239,
2015,03,3_Trøndelag,rainbow trout,2_Central,149.5,380.4,0.0,46.5,0.0,0.0,1.1,0.0,0.0,0.0,2015-03,1.0232496387283239,
2015,04,3_Trøndelag,rainbow trout,2_Central,148.8,416.7,0.0,38.2,0.0,0.0,0.7,0.0,0.0,0.0,2015-04,1.0232496387283239,
2015,05,3_Trøndelag,rainbow trout,2_Central,147.8,484.1,0.0,74.2,0.0,0.0,1.0,0.0,0.0,0.0,2015-05,1.0232496387283239,
2015,06,3_Trøndelag,rainbow trout,2_Central,146.7,589.0,0.0,108.8,0.0,0.0,1.1,0.0,0.0,0.0,2015-06,1.0232496387283239,
2015,07,3_Trøndelag,rainbow trout,2_Central,145.3,693.3,0.0,110.6,0.0,0.0,1.4,0.0,0.0,0.0,2015-07,1.0232496387283239,
2015,08,3_Trøndelag,rainbow trout,2_Central,101.4,529.7,0.0,65.4,36.7,164.5,7.2,0.0,0.0,0.0,2015-08,1.0232496387283239,
2015,09,3_Trøndelag,rainbow trout,2_Central,172.4,55.7,0.0,0.0,81.1,389.1,3.8,0.0,0.0,-16.5,2015-09,1.0232496387283239,
2015,10,3_Trøndelag,rainbow trout,2_Central,171.8,72.2,0.0,16.4,0.0,0.0,0.6,0.0,0.0,0.0,2015-10,1.0232496387283239,
2015,11,3_Trøndelag,rainbow trout,2_Central,171.5,99.8,0.0,28.8,0.0,0.0,0.4,0.0,0.0,0.0,2015-11,1.0232496387283239,
2015,12,3_Trøndelag,rainbow trout,2_Central,170.9,132.9,0.0,36.0,0.0,0.0,0.6,0.0,0.0,0.0,2015-12,1.0232496387283239,
2015,01,3_Trøndelag,salmon,2_Central,62533.1,161596.8,0.0,24730.5,3550.6,18390.6,338.8,22.3,0.0,92.4,2015-01,1.0419805179170516,18624.79999999999
2015,02,3_Trøndelag,salmon,2_Central,58619.0,150102.6,1194.2,19000.5,5269.7,26710.8,291.8,21.3,0.0,81.8,2015-02,1.0419805179170516,15216.600000000006
2015,03,3_Trøndelag,salmon,2_Central,57997.6,129707.5,5558.4,18821.0,6460.4,35280.1,446.8,31.6,13.6,102.3,2015-03,1.0419805179170516,14885.0
2015,04,3_Trøndelag,salmon,2_Central,63156.8,116808.2,9624.9,15942.1,4619.4,25887.3,438.9,21.1,0.0,67.1,2015-04,1.0419805179170516,12988.0
2015,05,3_Trøndelag,salmon,2_Central,72068.9,110788.2,12439.9,17678.7,4218.2,22821.1,353.6,15.5,0.0,4.2,2015-05,1.0419805179170516,16801.09999999999
2015,06,3_Trøndelag,salmon,2_Central,69431.8,95999.1,3285.3,18839.9,5910.1,29057.4,350.1,22.3,0.0,21.3,2015-06,1.0419805179170516,14268.300000000003
2015,07,3_Trøndelag,salmon,2_Central,70884.3,101400.6,5081.2,25596.2,3637.1,15894.8,453.7,7.4,0.0,-32.2,2015-07,1.0419805179170516,21296.300000000003
2015,08,3_Trøndelag,salmon,2_Central,73684.1,107218.7,7897.4,29884.8,3847.2,17960.5,959.9,15.6,0.0,50.3,2015-08,1.0419805179170516,23778.59999999999
2015,09,3_Trøndelag,salmon,2_Central,82575.5,112136.4,14250.9,31984.6,4884.1,22128.0,1099.2,22.1,0.0,-53.0,2015-09,1.0419805179170516,27045.699999999997
2015,10,3_Trøndelag,salmon,2_Central,84763.7,117036.1,7289.8,29938.3,4459.4,18554.3,1013.8,17.4,2.3,-70.4,2015-10,1.0419805179170516,23454.0
2015,11,3_Trøndelag,salmon,2_Central,83591.5,131358.4,1783.3,28978.2,2298.7,10631.8,810.3,4.0,0.0,63.6,2015-11,1.0419805179170516,24954.099999999977
2015,12,3_Trøndelag,salmon,2_Central,81849.6,141310.3,0.0,25414.8,3001.5,13770.8,496.7,7.7,0.0,16.1,2015-12,1.0419805179170516,23722.699999999983
2015,01,4_Møre og Romsdal,rainbow trout,2_Central,3454.4,5543.8,0.0,1387.3,283.4,957.1,28.0,1.0,0.0,2.3,2015-01,1.3730246170177718,
2015,02,4_Møre og Romsdal,rainbow trout,2_Central,3175.3,5229.7,0.0,813.1,197.3,785.1,92.8,0.0,0.0,8.5,2015-02,1.3730246170177718,
2015,03,4_Møre og Romsdal,rainbow trout,2_Central,3877.0,5593.8,0.0,844.6,56.1,165.2,134.4,0.0,0.0,0.0,2015-03,1.3730246170177718,
2015,04,4_Møre og Romsdal,rainbow trout,2_Central,3535.6,5300.9,0.0,1239.9,360.2,1080.0,97.7,0.0,0.0,5.3,2015-04,1.3730246170177718,
2015,05,4_Møre og Romsdal,rainbow trout,2_Central,3054.5,4283.8,0.0,998.5,526.4,1622.1,48.7,0.0,0.0,12.9,2015-05,1.3730246170177718,
2015,06,4_Møre og Romsdal,rainbow trout,2_Central,2763.2,3835.1,0.0,1065.0,295.8,1333.4,23.0,0.0,0.0,27.5,2015-06,1.3730246170177718,
2015,07,4_Møre og Romsdal,rainbow trout,2_Central,2750.3,5271.8,0.0,1965.7,0.0,0.0,12.9,0.0,0.0,0.0,2015-07,1.3730246170177718,
2015,08,4_Møre og Romsdal,rainbow trout,2_Central,2721.2,6109.8,0.0,1594.9,23.1,87.0,5.9,0.0,0.0,0.0,2015-08,1.3730246170177718,
2015,09,4_Møre og Romsdal,rainbow trout,2_Central,3616.5,6828.7,600.7,2420.8,268.5,1072.3,25.5,0.0,0.0,3.5,2015-09,1.3730246170177718,
2015,10,4_Møre og Romsdal,rainbow trout,2_Central,3362.5,6651.6,28.2,1660.6,259.7,1105.8,21.4,0.2,0.0,-1.0,2015-10,1.3730246170177718,
2015,11,4_Møre og Romsdal,rainbow trout,2_Central,3000.6,5607.8,0.0,835.2,357.2,1524.6,17.1,0.0,0.0,18.9,2015-11,1.3730246170177718,
2015,12,4_Møre og Romsdal,rainbow trout,2_Central,2733.5,5277.5,0.0,1238.2,269.1,1194.8,22.6,0.0,0.0,24.5,2015-12,1.3730246170177718,
2015,01,4_Møre og Romsdal,salmon,2_Central,44270.4,72859.7,6.2,11157.8,924.4,5463.3,278.7,9.6,0.0,-4.1,2015-01,1.1255851473996434,8905.800000000003
2015,02,4_Møre og Romsdal,salmon,2_Central,43015.5,77038.9,0.0,9945.0,763.0,4214.5,209.1,12.5,0.0,-18.1,2015-02,1.1255851473996434,8393.699999999997
2015,03,4_Møre og Romsdal,salmon,2_Central,42060.0,80615.8,4.5,11282.2,979.2,5674.0,235.9,12.4,0.0,2.6,2015-03,1.1255851473996434,9250.900000000009
2015,04,4_Møre og Romsdal,salmon,2_Central,45259.0,88279.0,3961.0,12749.8,579.8,3187.8,185.4,6.0,0.0,11.5,2015-04,1.1255851473996434,10851.0
2015,05,4_Møre og Romsdal,salmon,2_Central,46487.2,94689.4,2446.3,15272.3,1021.6,5388.6,307.8,7.0,0.0,-16.6,2015-05,1.1255851473996434,11799.0
